Time,Station,Moisture,Temperature,Salinity,pH,Water_Root,Water_Leaf,Water_Level,Voltage
24/02/2023 11:29:00,SVDT3,27.6,27.3,18.7,6.7,0,0,1,14.2
24/02/2023 11:28:00,SVDT3,27.6,27.2,18.0,6.8,0,0,1,14.2
24/02/2023 11:27:00,SVDT3,27.6,27.2,18.0,7.0,0,0,1,14.2
24/02/2023 11:26:00,SVDT3,27.6,27.1,18.0,6.8,0,0,1,14.2
24/02/2023 11:25:00,SVDT3,27.6,27.0,18.0,6.8,0,0,1,14.2
24/02/2023 11:24:00,SVDT3,25.3,27.4,16.2,6.3,0,0,1,14.2
24/02/2023 11:23:00,SVDT3,25.3,27.3,16.7,6.2,0,0,1,14.2
24/02/2023 11:22:00,SVDT3,27.6,26.8,18.5,6.8,0,0,1,14.2
24/02/2023 11:21:00,SVDT3,27.6,26.8,18.3,6.8,0,0,1,14.2
24/02/2023 11:20:00,SVDT3,27.6,26.7,18.2,6.8,0,0,1,14.2
24/02/2023 11:19:00,SVDT3,27.6,26.6,17.8,6.8,0,0,1,14.2
24/02/2023 11:18:00,SVDT3,27.6,26.6,17.8,6.8,0,0,1,14.2
24/02/2023 11:17:00,SVDT3,25.3,27.0,16.3,6.1,0,0,1,14.2
24/02/2023 11:16:00,SVDT3,27.6,26.5,18.0,6.8,0,0,1,14.2
24/02/2023 11:15:00,SVDT3,27.6,26.4,18.0,6.8,0,0,1,14.2
24/02/2023 11:14:00,SVDT3,27.6,26.4,18.2,6.8,0,0,1,14.2
24/02/2023 11:13:00,SVDT3,27.6,26.3,18.3,6.8,0,0,1,14.2
24/02/2023 11:12:00,SVDT3,27.6,26.3,17.6,6.7,0,0,1,14.2
24/02/2023 11:11:00,SVDT3,27.6,26.2,17.9,6.7,0,0,1,14.2
24/02/2023 11:10:00,SVDT3,27.5,26.1,18.0,6.8,0,0,1,14.2
24/02/2023 11:09:00,SVDT3,27.6,26.1,18.2,6.7,0,0,1,14.2
24/02/2023 11:08:00,SVDT3,27.5,26.1,17.7,6.7,0,0,1,14.2
24/02/2023 11:07:00,SVDT3,25.3,26.6,16.8,6.1,0,0,1,14.2
24/02/2023 11:06:00,SVDT3,27.5,26.1,18.1,6.7,0,0,1,14.2
24/02/2023 11:05:00,SVDT3,27.5,26.1,17.6,6.7,0,0,1,14.2
24/02/2023 11:04:00,SVDT3,27.5,26.1,17.8,6.7,0,0,1,14.2
24/02/2023 11:03:00,SVDT3,27.6,26.1,18.0,6.7,0,0,1,14.2
24/02/2023 11:02:00,SVDT3,27.5,26.1,18.3,6.7,0,0,1,14.2
24/02/2023 11:01:00,SVDT3,27.6,26.0,17.8,6.6,0,0,1,14.2
24/02/2023 11:00:00,SVDT3,27.6,26.0,18.0,6.7,0,0,1,14.2
24/02/2023 10:59:00,SVDT3,27.5,26.0,18.3,6.7,0,0,1,14.2
24/02/2023 10:58:00,SVDT3,27.6,26.0,18.3,6.7,0,0,1,14.2
24/02/2023 10:57:00,SVDT3,27.5,26.0,17.8,6.5,0,0,1,14.2
24/02/2023 10:56:00,SVDT3,27.5,26.0,17.8,6.7,0,0,1,14.2
24/02/2023 10:55:00,SVDT3,27.6,26.0,18.0,6.8,0,0,1,14.2
24/02/2023 10:54:00,SVDT3,27.6,26.0,17.9,6.6,0,0,1,14.2
24/02/2023 10:53:00,SVDT3,25.3,26.6,17.9,6.1,0,0,1,14.2
24/02/2023 10:52:00,SVDT3,25.3,26.5,17.8,6.1,0,0,1,14.2
24/02/2023 10:51:00,SVDT3,25.2,26.5,17.9,6.1,0,0,1,14.2
24/02/2023 10:50:00,SVDT3,27.5,26.0,17.8,6.6,0,0,1,14.2
24/02/2023 10:49:00,SVDT3,27.5,25.9,18.1,6.6,0,0,1,14.2
24/02/2023 10:48:00,SVDT3,27.5,25.9,18.3,6.6,0,0,1,14.1
24/02/2023 10:47:00,SVDT3,27.5,25.9,17.7,6.8,0,0,1,14.1
24/02/2023 10:46:00,SVDT3,23.0,27.2,16.3,5.4,0,0,1,14.1
24/02/2023 10:45:00,SVDT3,27.5,25.9,18.2,6.6,0,0,1,14.1
24/02/2023 10:44:00,SVDT3,27.5,25.9,17.7,6.6,0,0,1,14.1
24/02/2023 10:43:00,SVDT3,25.2,26.5,18.0,6.1,0,0,1,14.1
24/02/2023 10:42:00,SVDT3,27.6,25.9,17.8,6.6,0,0,1,14.1
24/02/2023 10:41:00,SVDT3,27.6,25.9,18.1,6.6,0,0,1,14.1
24/02/2023 10:40:00,SVDT3,27.5,25.9,18.3,6.7,0,0,1,14.1
24/02/2023 10:39:00,SVDT3,27.5,25.9,18.0,5.9,0,0,1,14.1
24/02/2023 10:38:00,SVDT3,27.6,25.9,18.1,6.7,0,0,1,14.1
24/02/2023 10:37:00,SVDT3,27.6,25.9,18.1,6.7,0,0,1,14.1
24/02/2023 10:36:00,SVDT3,27.5,25.9,17.8,6.6,0,0,1,14.1
24/02/2023 10:35:00,SVDT3,22.9,27.2,16.5,5.1,0,0,1,14.1
24/02/2023 10:34:00,SVDT3,27.6,25.8,18.3,6.7,0,0,1,14.1
24/02/2023 10:33:00,SVDT3,27.5,25.8,17.7,6.6,0,0,1,14.1
24/02/2023 10:32:00,SVDT3,27.6,25.8,17.8,6.6,0,0,1,14.1
24/02/2023 10:31:00,SVDT3,27.5,25.8,18.0,6.5,0,0,1,14.1
24/02/2023 10:30:00,SVDT3,27.5,25.8,18.1,6.6,0,0,1,14.1
24/02/2023 10:29:00,SVDT3,27.6,25.8,17.8,6.7,0,0,1,14.1
24/02/2023 10:28:00,SVDT3,27.5,25.8,18.3,6.7,0,0,1,14.0
24/02/2023 10:27:00,SVDT3,25.3,26.4,16.6,5.6,0,0,1,13.8
24/02/2023 10:26:00,SVDT3,27.5,25.8,18.0,6.6,0,0,1,13.8
24/02/2023 10:25:00,SVDT3,27.6,25.8,18.1,6.6,0,0,1,13.8
24/02/2023 10:24:00,SVDT3,27.6,25.8,18.0,6.6,0,0,1,13.8
24/02/2023 10:23:00,SVDT3,27.6,25.8,18.3,6.6,0,0,1,13.8
24/02/2023 10:22:00,SVDT3,27.6,25.8,17.6,6.6,0,0,1,13.9
24/02/2023 10:21:00,SVDT3,27.6,25.8,18.0,6.6,0,0,1,14.1
24/02/2023 10:20:00,SVDT3,27.6,25.8,18.0,6.6,0,0,1,14.1
24/02/2023 10:19:00,SVDT3,27.6,25.8,17.8,6.7,0,0,1,14.1
24/02/2023 10:18:00,SVDT3,25.3,26.4,17.7,6.3,0,0,1,14.1
24/02/2023 10:17:00,SVDT3,27.6,25.8,17.8,6.8,0,0,1,14.1
24/02/2023 10:16:00,SVDT3,27.6,25.8,18.3,6.7,0,0,1,14.1
24/02/2023 10:15:00,SVDT3,27.6,25.7,18.0,6.6,0,0,1,14.1
24/02/2023 10:14:00,SVDT3,27.6,25.7,18.0,6.7,0,0,1,14.1
24/02/2023 10:13:00,SVDT3,27.6,25.7,18.2,6.6,0,0,1,14.1
24/02/2023 10:12:00,SVDT3,27.5,25.7,18.0,6.7,0,0,1,14.1
24/02/2023 10:11:00,SVDT3,27.6,25.7,18.2,6.7,0,0,1,14.1
24/02/2023 10:10:00,SVDT3,27.5,25.7,18.0,6.6,0,0,1,14.1
24/02/2023 10:09:00,SVDT3,27.6,25.7,18.0,6.6,0,0,1,14.1
24/02/2023 10:08:00,SVDT3,27.6,25.6,18.3,6.5,0,0,1,14.1
24/02/2023 10:07:00,SVDT3,27.6,25.6,17.7,6.6,0,0,1,14.1
24/02/2023 10:06:00,SVDT3,25.2,26.3,16.5,6.1,0,0,1,14.1
24/02/2023 10:05:00,SVDT3,27.6,25.6,17.8,6.6,0,0,1,14.1
24/02/2023 10:04:00,SVDT3,27.6,25.6,18.3,6.8,0,0,1,14.1
24/02/2023 10:03:00,SVDT3,27.6,25.6,18.1,6.7,0,0,1,14.1
24/02/2023 10:02:00,SVDT3,27.5,25.6,17.9,6.6,0,0,1,14.1
24/02/2023 10:01:00,SVDT3,27.6,25.6,18.2,6.7,0,0,1,14.1
24/02/2023 10:00:00,SVDT3,27.6,25.5,17.7,6.6,0,0,1,14.1
24/02/2023 09:59:00,SVDT3,25.3,26.2,18.0,6.0,0,0,1,14.1
24/02/2023 09:58:00,SVDT3,27.5,25.5,17.9,6.7,0,0,1,14.1
24/02/2023 09:57:00,SVDT3,27.6,25.5,18.2,6.6,0,0,1,14.1
24/02/2023 09:56:00,SVDT3,27.6,25.5,17.8,6.6,0,0,1,14.1
24/02/2023 09:55:00,SVDT3,27.5,25.5,18.3,6.7,0,0,1,14.1
24/02/2023 09:54:00,SVDT3,27.5,25.5,17.7,6.6,0,0,1,14.1
24/02/2023 09:53:00,SVDT3,27.5,25.5,18.3,6.6,0,0,1,14.0
24/02/2023 09:52:00,SVDT3,25.3,26.2,18.2,5.7,0,0,1,14.1
24/02/2023 09:51:00,SVDT3,27.6,25.5,17.9,6.8,0,0,1,14.1
24/02/2023 09:50:00,SVDT3,27.6,25.5,18.1,6.7,0,0,1,14.0
24/02/2023 09:49:00,SVDT3,27.5,25.4,18.2,6.5,0,0,1,13.8
24/02/2023 09:48:00,SVDT3,27.6,25.4,17.8,6.6,0,0,1,13.8
24/02/2023 09:47:00,SVDT3,25.3,26.1,18.1,6.1,0,0,1,13.9
24/02/2023 09:46:00,SVDT3,27.5,25.4,18.0,6.7,0,0,1,14.0
24/02/2023 09:45:00,SVDT3,27.6,25.4,17.9,6.7,0,0,1,14.0
24/02/2023 09:44:00,SVDT3,27.5,25.4,17.6,6.7,0,0,1,13.9
24/02/2023 09:43:00,SVDT3,27.6,25.4,18.0,6.6,0,0,1,13.9
24/02/2023 09:42:00,SVDT3,25.3,26.1,16.7,5.5,0,0,1,13.7
24/02/2023 09:41:00,SVDT3,27.5,25.4,18.2,6.7,0,0,1,13.7
24/02/2023 09:40:00,SVDT3,27.6,25.4,17.7,6.6,0,0,1,13.7
24/02/2023 09:39:00,SVDT3,27.6,25.3,18.1,6.7,0,0,1,13.7
24/02/2023 09:38:00,SVDT3,27.6,25.3,18.3,6.1,0,0,1,13.8
24/02/2023 09:37:00,SVDT3,27.6,25.3,18.3,6.7,0,0,1,13.8
24/02/2023 09:36:00,SVDT3,27.6,25.3,17.7,6.6,0,0,1,13.8
24/02/2023 09:35:00,SVDT3,27.5,25.3,18.3,6.1,0,0,1,13.7
24/02/2023 09:34:00,SVDT3,27.6,25.3,17.8,6.5,0,0,1,13.7
24/02/2023 09:33:00,SVDT3,27.6,25.3,18.1,6.6,0,0,1,13.7
24/02/2023 09:32:00,SVDT3,27.6,25.3,18.1,6.6,0,0,1,13.7
24/02/2023 09:31:00,SVDT3,27.5,25.3,18.1,6.6,0,0,1,13.6
24/02/2023 09:30:00,SVDT3,25.2,26.0,17.8,6.1,0,0,1,13.6
24/02/2023 09:29:00,SVDT3,25.3,26.1,17.9,6.0,0,0,1,13.6
24/02/2023 09:28:00,SVDT3,27.5,25.2,17.7,6.6,0,0,1,13.5
24/02/2023 09:27:00,SVDT3,27.5,25.2,18.1,6.7,0,0,1,13.5
24/02/2023 09:26:00,SVDT3,27.5,25.2,17.9,6.7,0,0,1,13.5
24/02/2023 09:25:00,SVDT3,27.6,25.2,17.8,6.5,0,0,1,13.4
24/02/2023 09:24:00,SVDT3,25.2,26.0,17.9,6.1,0,0,1,13.4
24/02/2023 09:23:00,SVDT3,27.5,25.2,18.2,6.7,0,0,1,13.4
24/02/2023 09:22:00,SVDT3,27.5,25.2,17.8,6.6,0,0,1,13.4
24/02/2023 09:21:00,SVDT3,27.5,25.2,18.2,6.2,0,0,1,13.4
24/02/2023 09:20:00,SVDT3,27.5,25.2,18.0,6.6,0,0,1,13.4
24/02/2023 09:19:00,SVDT3,27.5,25.2,18.3,6.7,0,0,1,13.4
24/02/2023 09:18:00,SVDT3,27.6,25.2,18.2,6.6,0,0,1,13.4
24/02/2023 09:17:00,SVDT3,27.5,25.2,17.9,6.6,0,0,1,13.3
24/02/2023 09:16:00,SVDT3,27.6,25.1,17.8,6.6,0,0,1,13.3
24/02/2023 09:15:00,SVDT3,25.3,26.0,18.0,6.2,0,0,1,13.3
24/02/2023 09:14:00,SVDT3,27.5,25.1,18.3,6.2,0,0,1,13.3
24/02/2023 09:13:00,SVDT3,27.6,25.1,18.3,6.6,0,0,1,13.3
24/02/2023 09:12:00,SVDT3,27.6,25.1,17.8,6.7,0,0,1,13.3
24/02/2023 09:11:00,SVDT3,27.5,25.1,18.1,6.7,0,0,1,13.3
24/02/2023 09:10:00,SVDT3,27.5,25.1,18.0,6.7,0,0,1,13.3
24/02/2023 09:09:00,SVDT3,27.5,25.1,17.9,6.7,0,0,1,13.3
24/02/2023 09:08:00,SVDT3,27.5,25.1,18.2,6.1,0,0,1,13.3
24/02/2023 09:07:00,SVDT3,27.6,25.1,18.1,6.6,0,0,1,13.3
24/02/2023 09:06:00,SVDT3,27.5,25.1,18.0,6.7,0,0,1,13.3
24/02/2023 09:05:00,SVDT3,27.6,25.1,17.8,6.7,0,0,1,13.3
24/02/2023 09:04:00,SVDT3,27.5,25.1,18.3,6.6,0,0,1,13.3
24/02/2023 09:03:00,SVDT3,27.6,25.1,17.9,6.7,0,0,1,13.3
24/02/2023 09:02:00,SVDT3,27.5,25.1,18.0,6.7,0,0,1,13.3
24/02/2023 09:01:00,SVDT3,27.5,25.1,18.3,6.7,0,0,1,13.3
24/02/2023 09:00:00,SVDT3,27.5,25.0,18.2,6.7,0,0,1,13.3
24/02/2023 08:59:00,SVDT3,27.5,25.0,17.8,6.6,0,0,1,13.3
24/02/2023 08:58:00,SVDT3,27.5,25.0,18.1,6.8,0,0,1,13.3
24/02/2023 08:57:00,SVDT3,27.5,25.0,18.2,6.5,0,0,1,13.3
24/02/2023 08:56:00,SVDT3,27.5,25.0,17.8,6.7,0,0,1,13.3
24/02/2023 08:55:00,SVDT3,27.5,25.0,18.3,6.5,0,0,1,13.3
24/02/2023 08:54:00,SVDT3,27.5,25.0,18.0,6.7,0,0,1,13.3
24/02/2023 08:53:00,SVDT3,27.5,25.0,17.8,6.7,0,0,1,13.3
24/02/2023 08:52:00,SVDT3,27.6,25.0,18.2,6.7,0,0,1,13.3
24/02/2023 08:51:00,SVDT3,27.6,25.0,18.0,6.8,0,0,1,13.3
24/02/2023 08:50:00,SVDT3,27.5,25.0,18.3,6.7,0,0,1,13.3
24/02/2023 08:49:00,SVDT3,25.3,26.0,18.0,6.1,0,0,1,13.3
24/02/2023 08:48:00,SVDT3,27.5,25.0,18.1,6.7,0,0,1,13.3
24/02/2023 08:47:00,SVDT3,25.2,25.9,16.6,6.3,0,0,1,13.3
24/02/2023 08:46:00,SVDT3,27.5,24.9,17.8,6.6,0,0,1,13.3
24/02/2023 08:45:00,SVDT3,27.5,25.0,18.2,6.7,0,0,1,13.2
24/02/2023 08:44:00,SVDT3,25.2,25.9,16.5,6.2,0,0,1,13.2
24/02/2023 08:43:00,SVDT3,27.5,24.9,17.9,6.7,0,0,1,13.2
24/02/2023 08:42:00,SVDT3,27.5,24.9,17.9,6.7,0,0,1,13.3
24/02/2023 08:41:00,SVDT3,27.5,24.9,18.0,6.6,0,0,1,13.2
24/02/2023 08:40:00,SVDT3,27.6,24.9,18.3,6.7,0,0,1,13.2
24/02/2023 08:39:00,SVDT3,27.5,24.9,18.0,6.7,0,0,1,13.2
24/02/2023 08:38:00,SVDT3,27.5,24.9,18.0,6.6,0,0,1,13.2
24/02/2023 08:37:00,SVDT3,27.5,24.9,18.1,6.6,0,0,1,13.2
24/02/2023 08:36:00,SVDT3,27.5,24.9,18.0,6.8,0,0,1,13.2
24/02/2023 08:35:00,SVDT3,27.5,24.9,18.1,6.7,0,0,1,13.2
24/02/2023 08:34:00,SVDT3,25.2,26.0,18.1,6.1,0,0,1,13.2
24/02/2023 08:33:00,SVDT3,27.5,24.9,18.0,6.6,0,0,1,13.2
24/02/2023 08:32:00,SVDT3,27.5,24.9,18.0,6.8,0,0,1,13.2
24/02/2023 08:31:00,SVDT3,27.5,24.9,18.3,6.8,0,0,1,13.2
24/02/2023 08:30:00,SVDT3,27.5,24.9,18.0,6.6,0,0,1,13.2
24/02/2023 08:29:00,SVDT3,27.5,24.9,18.0,6.7,0,0,1,13.2
24/02/2023 08:28:00,SVDT3,27.5,24.8,18.2,6.7,0,0,1,13.2
24/02/2023 08:27:00,SVDT3,27.5,24.8,17.8,6.7,0,0,1,13.2
24/02/2023 08:26:00,SVDT3,27.5,24.8,18.2,6.8,0,0,1,13.2
24/02/2023 08:25:00,SVDT3,27.5,24.8,17.7,6.6,0,0,1,13.1
24/02/2023 08:24:00,SVDT3,27.5,24.8,18.3,6.8,0,0,1,13.1
24/02/2023 08:23:00,SVDT3,27.5,24.8,18.0,6.6,0,0,1,13.1
24/02/2023 08:22:00,SVDT3,25.2,25.9,18.0,6.4,0,0,1,13.1
24/02/2023 08:21:00,SVDT3,27.5,24.8,17.9,6.5,0,0,1,13.1
24/02/2023 08:20:00,SVDT3,27.5,24.8,17.8,6.8,0,0,1,13.1
24/02/2023 08:19:00,SVDT3,25.2,25.9,18.3,6.2,0,0,1,13.1
24/02/2023 08:18:00,SVDT3,25.2,25.8,18.0,6.2,0,0,1,13.1
24/02/2023 08:17:00,SVDT3,27.5,24.7,17.8,6.7,0,0,1,13.1
24/02/2023 08:16:00,SVDT3,27.5,24.7,18.2,6.7,0,0,1,13.1
24/02/2023 08:15:00,SVDT3,27.5,24.7,18.0,6.7,0,0,1,13.1
24/02/2023 08:14:00,SVDT3,25.2,25.8,16.6,6.1,0,0,1,13.1
24/02/2023 08:13:00,SVDT3,27.5,24.7,17.9,6.8,0,0,1,13.1
24/02/2023 08:12:00,SVDT3,27.6,24.7,18.1,6.6,0,0,1,13.1
24/02/2023 08:11:00,SVDT3,27.5,24.7,18.0,6.8,0,0,1,13.0
24/02/2023 08:10:00,SVDT3,25.2,25.8,16.7,6.2,0,0,1,13.0
24/02/2023 08:09:00,SVDT3,27.5,24.7,18.3,6.9,0,0,1,13.0
24/02/2023 08:08:00,SVDT3,27.5,24.7,18.2,6.8,0,0,1,13.0
24/02/2023 08:07:00,SVDT3,27.5,24.7,17.8,6.9,0,0,1,13.0
24/02/2023 08:06:00,SVDT3,25.3,25.8,16.8,6.3,0,0,1,13.0
24/02/2023 08:05:00,SVDT3,27.5,24.7,18.2,6.8,0,0,1,13.0
24/02/2023 08:04:00,SVDT3,27.5,24.7,17.9,6.7,0,0,1,13.0
24/02/2023 08:03:00,SVDT3,27.5,24.7,18.0,6.7,0,0,1,12.9
24/02/2023 08:02:00,SVDT3,25.2,25.8,16.7,5.6,0,0,1,12.9
24/02/2023 08:01:00,SVDT3,27.5,24.7,18.0,6.6,0,0,1,12.9
24/02/2023 08:00:00,SVDT3,27.5,24.7,18.1,6.9,0,0,1,12.9
24/02/2023 07:59:00,SVDT3,27.5,24.7,18.0,6.7,0,0,1,12.9
24/02/2023 07:58:00,SVDT3,25.2,25.8,17.8,6.3,0,0,1,12.9
24/02/2023 07:57:00,SVDT3,27.5,24.7,17.8,6.9,0,0,1,12.9
24/02/2023 07:56:00,SVDT3,25.2,25.8,16.4,6.2,0,0,1,12.8
24/02/2023 07:55:00,SVDT3,27.5,24.6,18.4,6.8,0,0,1,12.8
24/02/2023 07:54:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.8
24/02/2023 07:53:00,SVDT3,27.5,24.6,18.0,7.0,0,0,1,12.8
24/02/2023 07:52:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.8
24/02/2023 07:51:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.8
24/02/2023 07:50:00,SVDT3,27.5,24.6,18.1,6.8,0,0,1,12.8
24/02/2023 07:49:00,SVDT3,27.5,24.6,18.1,6.7,0,0,1,12.8
24/02/2023 07:48:00,SVDT3,27.5,24.6,18.1,6.8,0,0,1,12.8
24/02/2023 07:47:00,SVDT3,25.2,25.7,16.5,6.3,0,0,1,12.8
24/02/2023 07:46:00,SVDT3,27.5,24.6,17.8,6.8,0,0,1,12.7
24/02/2023 07:45:00,SVDT3,27.6,24.6,18.3,6.0,0,0,1,12.7
24/02/2023 07:44:00,SVDT3,25.2,25.8,17.7,6.3,0,0,1,12.7
24/02/2023 07:43:00,SVDT3,27.5,24.6,18.1,6.9,0,0,1,12.7
24/02/2023 07:42:00,SVDT3,27.5,24.6,18.3,6.7,0,0,1,12.7
24/02/2023 07:41:00,SVDT3,27.5,24.6,18.1,6.7,0,0,1,12.7
24/02/2023 07:40:00,SVDT3,25.2,25.8,16.5,5.7,0,0,1,12.7
24/02/2023 07:39:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.7
24/02/2023 07:38:00,SVDT3,27.5,24.6,17.8,7.0,0,0,1,12.7
24/02/2023 07:37:00,SVDT3,27.5,24.6,17.8,6.8,0,0,1,12.7
24/02/2023 07:36:00,SVDT3,27.5,24.6,18.2,6.9,0,0,1,12.7
24/02/2023 07:35:00,SVDT3,25.2,25.8,18.1,6.1,0,0,1,12.7
24/02/2023 07:34:00,SVDT3,27.5,24.6,18.2,6.8,0,0,1,12.7
24/02/2023 07:33:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.7
24/02/2023 07:32:00,SVDT3,27.5,24.5,18.0,6.8,0,0,1,12.7
24/02/2023 07:31:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.6
24/02/2023 07:30:00,SVDT3,27.5,24.5,18.0,6.8,0,0,1,12.6
24/02/2023 07:29:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.6
24/02/2023 07:28:00,SVDT3,27.5,24.6,17.8,6.7,0,0,1,12.6
24/02/2023 07:27:00,SVDT3,27.5,24.6,18.2,6.8,0,0,1,12.6
24/02/2023 07:26:00,SVDT3,27.5,24.6,17.9,6.1,0,0,1,12.6
24/02/2023 07:25:00,SVDT3,27.5,24.5,17.8,6.9,0,0,1,12.6
24/02/2023 07:24:00,SVDT3,27.5,24.5,18.2,6.8,0,0,1,12.6
24/02/2023 07:23:00,SVDT3,27.5,24.5,18.3,6.8,0,0,1,12.6
24/02/2023 07:22:00,SVDT3,27.5,24.5,18.3,6.9,0,0,1,12.6
24/02/2023 07:21:00,SVDT3,27.5,24.5,18.0,6.8,0,0,1,12.6
24/02/2023 07:20:00,SVDT3,27.5,24.5,18.0,6.7,0,0,1,12.6
24/02/2023 07:19:00,SVDT3,27.5,24.5,17.8,6.9,0,0,1,12.6
24/02/2023 07:18:00,SVDT3,27.5,24.5,18.0,6.9,0,0,1,12.6
24/02/2023 07:17:00,SVDT3,27.5,24.5,17.8,6.7,0,0,1,12.6
24/02/2023 07:16:00,SVDT3,27.5,24.5,18.1,6.8,0,0,1,12.6
24/02/2023 07:15:00,SVDT3,27.5,24.5,18.2,7.0,0,0,1,12.6
24/02/2023 07:14:00,SVDT3,25.2,25.8,16.5,6.2,0,0,1,12.6
24/02/2023 07:13:00,SVDT3,27.5,24.5,18.2,6.6,0,0,1,12.6
24/02/2023 07:12:00,SVDT3,27.5,24.5,18.3,6.8,0,0,1,12.6
24/02/2023 07:11:00,SVDT3,27.5,24.6,18.1,6.7,0,0,1,12.6
24/02/2023 07:10:00,SVDT3,27.5,24.5,18.0,6.7,0,0,1,12.6
24/02/2023 07:09:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 07:08:00,SVDT3,27.5,24.5,18.2,6.9,0,0,1,12.5
24/02/2023 07:07:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 07:06:00,SVDT3,27.5,24.6,18.2,7.0,0,0,1,12.5
24/02/2023 07:05:00,SVDT3,27.5,24.6,17.9,6.7,0,0,1,12.5
24/02/2023 07:04:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 07:03:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.5
24/02/2023 07:02:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 07:01:00,SVDT3,25.2,25.8,16.7,6.4,0,0,1,12.5
24/02/2023 07:00:00,SVDT3,27.5,24.6,17.8,6.9,0,0,1,12.5
24/02/2023 06:59:00,SVDT3,25.2,25.8,18.0,6.0,0,0,1,12.5
24/02/2023 06:58:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 06:57:00,SVDT3,22.9,27.0,16.5,5.5,0,0,1,12.5
24/02/2023 06:56:00,SVDT3,25.2,25.8,16.5,5.6,0,0,1,12.5
24/02/2023 06:55:00,SVDT3,25.2,25.8,16.5,6.4,0,0,1,12.5
24/02/2023 06:54:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.5
24/02/2023 06:53:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 06:52:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 06:51:00,SVDT3,27.5,24.6,17.9,6.7,0,0,1,12.5
24/02/2023 06:50:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.5
24/02/2023 06:49:00,SVDT3,27.5,24.6,17.9,6.6,0,0,1,12.5
24/02/2023 06:48:00,SVDT3,27.5,24.6,18.1,6.1,0,0,1,12.5
24/02/2023 06:47:00,SVDT3,27.5,24.6,17.9,7.0,0,0,1,12.5
24/02/2023 06:46:00,SVDT3,25.2,25.8,16.8,6.3,0,0,1,12.5
24/02/2023 06:45:00,SVDT3,27.5,24.6,18.3,6.8,0,0,1,12.5
24/02/2023 06:44:00,SVDT3,27.5,24.6,18.2,6.9,0,0,1,12.5
24/02/2023 06:43:00,SVDT3,22.9,27.1,16.3,5.6,0,0,1,12.5
24/02/2023 06:42:00,SVDT3,27.5,24.6,18.0,6.6,0,0,1,12.5
24/02/2023 06:41:00,SVDT3,27.5,24.6,18.1,6.9,0,0,1,12.5
24/02/2023 06:40:00,SVDT3,27.5,24.6,18.2,6.8,0,0,1,12.5
24/02/2023 06:39:00,SVDT3,27.5,24.6,17.9,6.7,0,0,1,12.5
24/02/2023 06:38:00,SVDT3,27.5,24.6,18.4,6.4,0,0,1,12.5
24/02/2023 06:37:00,SVDT3,27.5,24.6,18.2,6.9,0,0,1,12.5
24/02/2023 06:36:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.5
24/02/2023 06:35:00,SVDT3,27.5,24.6,18.1,6.9,0,0,1,12.5
24/02/2023 06:34:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.5
24/02/2023 06:33:00,SVDT3,27.5,24.6,18.0,6.8,0,0,1,12.5
24/02/2023 06:32:00,SVDT3,27.6,24.6,18.1,6.2,0,0,1,12.5
24/02/2023 06:31:00,SVDT3,27.5,24.6,18.2,7.0,0,0,1,12.5
24/02/2023 06:30:00,SVDT3,25.2,25.8,17.7,6.2,0,0,1,12.5
24/02/2023 06:29:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 06:28:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.5
24/02/2023 06:27:00,SVDT3,27.5,24.6,18.0,6.7,0,0,1,12.5
24/02/2023 06:26:00,SVDT3,27.5,24.6,18.1,7.0,0,0,1,12.5
24/02/2023 06:25:00,SVDT3,27.5,24.6,18.2,6.8,0,0,1,12.5
24/02/2023 06:24:00,SVDT3,25.2,25.9,16.5,6.2,0,0,1,12.5
24/02/2023 06:23:00,SVDT3,27.5,24.6,17.8,6.9,0,0,1,12.5
24/02/2023 06:22:00,SVDT3,27.5,24.6,18.1,6.8,0,0,1,12.5
24/02/2023 06:21:00,SVDT3,27.5,24.6,18.0,6.9,0,0,1,12.5
24/02/2023 06:20:00,SVDT3,22.9,27.1,16.3,5.2,0,0,1,12.5
