Time,Station,Temperature,Moisture,Light,Total_Rainfall,Rainfall,Wind_Direction,PM2.5,PM10,CO,NOx,SO2
22/08/2023 12:24:00,SVDT1,36.0,66.1,1074,3176.4,0,116,0.7,4.2,5,0,0
22/08/2023 12:23:00,SVDT1,36.2,64.3,1005,3176.4,0,71,0.5,0.6,5,0,0
22/08/2023 12:22:00,SVDT1,36.3,64.3,927,3176.4,0,113,1.2,2.1,5,0,0
22/08/2023 12:21:00,SVDT1,36.5,65.1,1007,3176.4,0,167,0.7,1,5,0,0
22/08/2023 12:20:00,SVDT1,36.4,65.8,1934,3176.4,0,292,0.6,2.1,5,0,0
22/08/2023 12:19:00,SVDT1,36.3,66.3,1710,3176.4,0,65,0.5,1.1,5,0,0
22/08/2023 12:18:00,SVDT1,36.3,64.4,2412,3176.4,0,128,0.6,0.9,6,0,0
22/08/2023 12:17:00,SVDT1,36.3,66.1,1684,3176.4,0,129,0.7,1.1,6,0,0
22/08/2023 12:16:00,SVDT1,36.2,64.7,2416,3176.4,0,106,1.2,2.3,6,0,0
22/08/2023 12:15:00,SVDT1,36.4,66.1,2282,3176.4,0,79,0.9,2.6,6,0,0
22/08/2023 12:14:00,SVDT1,36.5,65.8,2563,3176.4,0,100,1.3,3.2,6,0,0
22/08/2023 12:13:00,SVDT1,36.6,64.7,2766,3176.4,0,80,1,1.7,6,0,0
22/08/2023 12:12:00,SVDT1,36.5,65.9,2533,3176.4,0,234,1.5,3.6,6,0,0
22/08/2023 12:11:00,SVDT1,36.3,65.8,3307,3176.4,0,225,1.3,8.3,6,0,0
22/08/2023 12:10:00,SVDT1,36.3,66.1,3313,3176.4,0,115,1.7,4.5,6,0,0
22/08/2023 12:09:00,SVDT1,35.9,67.8,3232,3176.4,0,123,1.2,2.8,6,0,0
22/08/2023 12:08:00,SVDT1,35.6,66.5,2943,3176.4,0,158,0.6,1,6,0,0
22/08/2023 12:07:00,SVDT1,35.6,66.3,1264,3176.4,0,82,1.1,3,6,0,0
22/08/2023 12:06:00,SVDT1,35.7,66.0,1244,3176.4,0,245,1.8,5.8,6,0,0
22/08/2023 12:05:00,SVDT1,35.7,66.9,1919,3176.4,0,137,1,2.4,6,0,0
22/08/2023 12:04:00,SVDT1,35.5,68.1,2782,3176.4,0,85,0.6,0.9,6,0,0
22/08/2023 12:03:00,SVDT1,35.2,66.8,1978,3176.4,0,108,1.3,2.5,6,0,0
22/08/2023 12:02:00,SVDT1,35.3,68.0,1269,3176.4,0,76,0.7,1.2,6,0,0
22/08/2023 12:01:00,SVDT1,35.3,67.7,1560,3176.4,0,76,1.3,2.8,6,0,0
22/08/2023 12:00:00,SVDT1,35.2,67.1,2284,3176.4,0,146,0.6,2.3,6,0,0
22/08/2023 11:59:00,SVDT1,35.0,69.4,2634,3176.4,0,103,0.7,1,6,0,0
22/08/2023 11:58:00,SVDT1,34.7,69.0,1991,3176.4,0,184,0.9,1.2,6,0,0
22/08/2023 11:57:00,SVDT1,34.5,70.7,1877,3176.4,0,232,0.8,2.3,6,0,0
22/08/2023 11:56:00,SVDT1,34.4,70.9,869,3176.4,0,93,1,6.9,6,0,0
22/08/2023 11:55:00,SVDT1,34.5,68.3,777,3176.4,0,108,1.1,9.3,6,0,0
22/08/2023 11:54:00,SVDT1,34.7,67.2,704,3176.4,0,142,1.4,4.2,6,0,0
22/08/2023 11:53:00,SVDT1,34.9,67.3,614,3176.4,0,98,1.3,3.7,6,0,0
22/08/2023 11:52:00,SVDT1,35.0,68.4,603,3176.4,0,104,0.8,1.6,6,0,0
22/08/2023 11:51:00,SVDT1,35.1,66.9,575,3176.4,0,123,0.9,5.3,6,0,0
22/08/2023 11:50:00,SVDT1,35.4,65.8,564,3176.4,0,111,0.7,1.7,6,0,0
22/08/2023 11:49:00,SVDT1,35.6,64.3,588,3176.4,0,86,0.8,1.7,6,0,0
22/08/2023 11:48:00,SVDT1,36.2,63.7,671,3176.4,0,168,1.2,3.9,6,0,0
22/08/2023 11:47:00,SVDT1,36.4,63.8,733,3176.4,0,130,1.2,1.7,6,0,0
22/08/2023 11:46:00,SVDT1,36.6,63.2,903,3176.4,0,112,1,1.7,6,0,0
22/08/2023 11:45:00,SVDT1,36.8,61.2,1613,3176.4,0,162,1.1,3.7,6,0,0
22/08/2023 11:44:00,SVDT1,36.8,61.4,2484,3176.4,0,242,1.3,3,6,0,0
22/08/2023 11:43:00,SVDT1,36.8,62.8,1990,3176.4,0,107,1.1,6.3,6,0,0
22/08/2023 11:42:00,SVDT1,37.0,62.3,1594,3176.4,0,146,1.5,3.5,6,0,0
22/08/2023 11:41:00,SVDT1,37.4,60.8,1145,3176.4,0,168,0.8,2.1,6,0,0
22/08/2023 11:40:00,SVDT1,37.3,62.2,1352,3176.4,0,176,1.1,2.4,6,0,0
22/08/2023 11:39:00,SVDT1,37.2,60.5,1994,3176.4,0,205,0.8,1.8,6,0,0
22/08/2023 11:38:00,SVDT1,37.2,60.5,2059,3176.4,0,95,1,2.1,6,0,0
22/08/2023 11:37:00,SVDT1,37.0,60.2,1822,3176.4,0,86,0.7,1,6,0,0
22/08/2023 11:36:00,SVDT1,37.0,60.1,1940,3176.4,0,156,1.3,3.6,6,0,0
22/08/2023 11:35:00,SVDT1,36.9,59.7,1676,3176.4,0,166,1.2,2.9,5,0,0
22/08/2023 11:34:00,SVDT1,37.0,59.4,921,3176.4,0,101,1.1,4.9,5,0,0
22/08/2023 11:33:00,SVDT1,37.1,60.5,1221,3176.4,0,91,1.2,2.3,5,0,0
22/08/2023 11:32:00,SVDT1,37.3,57.5,1194,3176.4,0,105,0.8,2,5,0,0
22/08/2023 11:31:00,SVDT1,37.7,58.4,1863,3176.4,0,76,1.1,4.3,5,0,0
22/08/2023 11:30:00,SVDT1,37.9,56.8,1908,3176.4,0,99,0.9,1.9,5,0,0
22/08/2023 11:29:00,SVDT1,38.2,59.0,1755,3176.4,0,121,0.9,3.6,5,0,0
22/08/2023 11:28:00,SVDT1,38.0,60.9,1768,3176.4,0,85,0.8,1.4,5,0,0
22/08/2023 11:27:00,SVDT1,38.0,58.0,1918,3176.4,0,80,0.7,1,5,0,0
22/08/2023 11:26:00,SVDT1,38.0,60.9,1694,3176.4,0,94,1.2,1.6,5,0,0
22/08/2023 11:25:00,SVDT1,37.9,59.7,1730,3176.4,0,116,0.8,2.8,5,0,0
22/08/2023 11:24:00,SVDT1,37.8,61.7,1624,3176.4,0,112,1.1,2.7,5,0,0
22/08/2023 11:23:00,SVDT1,37.5,62.6,1554,3176.4,0,101,1.1,2.7,5,0,0
22/08/2023 11:22:00,SVDT1,37.2,63.2,1506,3176.4,0,167,1.1,2.3,5,0,0
22/08/2023 11:21:00,SVDT1,37.1,62.7,1155,3176.4,0,80,0.7,0.9,5,0,0
22/08/2023 11:20:00,SVDT1,37.1,61.9,1318,3176.4,0,154,1.3,3.7,5,0,0
22/08/2023 11:19:00,SVDT1,37.1,61.5,1383,3176.4,0,79,1,3.7,5,0,0
22/08/2023 11:18:00,SVDT1,37.2,61.3,1331,3176.4,0,197,0.8,2.5,5,0,0
22/08/2023 11:17:00,SVDT1,37.0,65.2,1248,3176.4,0,101,0.9,2.6,5,0,0
22/08/2023 11:16:00,SVDT1,36.9,64.4,1208,3176.4,0,146,2.1,4.5,5,0,0
22/08/2023 11:15:00,SVDT1,37.1,63.1,1103,3176.4,0,87,0.8,3.8,5,0,0
22/08/2023 11:14:00,SVDT1,37.3,62.5,1152,3176.4,0,140,1.1,4.8,5,0,0
22/08/2023 11:13:00,SVDT1,37.3,62.3,1148,3176.4,0,130,1.5,1.7,4,0,0
22/08/2023 11:12:00,SVDT1,37.4,61.7,1113,3176.4,0,94,0.8,3.4,4,0,0
22/08/2023 11:11:00,SVDT1,37.4,61.7,1066,3176.4,0,90,1.5,8.9,4,0,0
22/08/2023 11:10:00,SVDT1,37.3,61.4,1040,3176.4,0,126,1.1,2.1,4,0,0
22/08/2023 11:09:00,SVDT1,37.3,62.1,1032,3176.4,0,95,0.8,1,4,0,0
22/08/2023 11:08:00,SVDT1,37.5,61.4,960,3176.4,0,99,1,2.5,4,0,0
22/08/2023 11:07:00,SVDT1,37.9,60.6,938,3176.4,0,100,1.1,4.3,4,0,0
22/08/2023 11:06:00,SVDT1,37.7,61.8,986,3176.4,0,100,1,5.3,4,0,0
22/08/2023 11:05:00,SVDT1,37.4,61.9,923,3176.4,0,98,0.9,2.3,4,0,0
22/08/2023 11:04:00,SVDT1,37.1,61.2,996,3176.4,0,80,0.7,0.7,4,0,0
22/08/2023 11:03:00,SVDT1,37.1,59.8,1029,3176.4,0,95,0.8,0.9,4,0,0
22/08/2023 11:02:00,SVDT1,37.1,62.8,957,3176.4,0,97,0.9,2.7,4,0,0
22/08/2023 11:01:00,SVDT1,36.9,62.1,933,3176.4,0,85,1,2.1,4,0,0
22/08/2023 11:00:00,SVDT1,36.9,61.9,944,3176.4,0,108,1.1,2.2,4,0,0
22/08/2023 10:59:00,SVDT1,36.8,65.3,949,3176.4,0,109,1.1,1.5,5,0,0
22/08/2023 10:58:00,SVDT1,36.5,63.9,958,3176.4,0,111,1.1,1.5,5,0,0
22/08/2023 10:57:00,SVDT1,36.2,65.3,984,3176.4,0,88,1,1.7,5,0,0
22/08/2023 10:56:00,SVDT1,35.8,64.8,1009,3176.4,0,103,1.3,4.4,5,0,0
22/08/2023 10:55:00,SVDT1,36.0,64.7,873,3176.4,0,110,1.5,3.3,5,0,0
22/08/2023 10:54:00,SVDT1,36.2,64.9,746,3176.4,0,115,1.2,2.1,5,0,0
22/08/2023 10:53:00,SVDT1,36.2,65.6,909,3176.4,0,128,1.4,5.6,5,0,0
22/08/2023 10:52:00,SVDT1,36.2,64.9,1198,3176.4,0,87,0.9,1.2,5,0,0
22/08/2023 10:51:00,SVDT1,36.1,65.2,1284,3176.4,0,143,0.9,4,5,0,0
22/08/2023 10:50:00,SVDT1,35.9,65.6,1321,3176.4,0,195,1.7,4,5,0,0
22/08/2023 10:49:00,SVDT1,35.6,65.5,1360,3176.4,0,99,1,2.5,5,0,0
22/08/2023 10:48:00,SVDT1,35.3,67.5,1369,3176.4,0,106,1,1.6,5,0,0
22/08/2023 10:47:00,SVDT1,35.0,68.5,1340,3176.4,0,83,0.9,2,5,0,0
22/08/2023 10:46:00,SVDT1,34.8,70.3,1241,3176.4,0,113,0.9,1.1,5,0,0
22/08/2023 10:45:00,SVDT1,34.4,72.5,1329,3176.4,0,87,0.7,4.4,5,0,0
22/08/2023 10:44:00,SVDT1,33.9,72.1,1420,3176.4,0,64,1.2,2.4,5,0,0
22/08/2023 10:43:00,SVDT1,33.5,75.2,1347,3176.4,0,159,1,2.3,5,0,0
22/08/2023 10:42:00,SVDT1,33.1,73.6,946,3176.4,0,105,1.4,4.6,5,0,0
22/08/2023 10:41:00,SVDT1,33.2,73.9,840,3176.4,0,102,0.9,1,5,0,0
22/08/2023 10:40:00,SVDT1,33.2,73.4,788,3176.4,0,205,0.9,2.1,5,0,0
22/08/2023 10:39:00,SVDT1,33.2,72.5,785,3176.4,0,210,1,2.3,4,0,0
22/08/2023 10:38:00,SVDT1,33.3,73.2,826,3176.4,0,159,0.9,1.6,4,0,0
22/08/2023 10:37:00,SVDT1,33.4,71.3,811,3176.4,0,246,1.2,3.6,4,0,0
22/08/2023 10:36:00,SVDT1,33.6,72.5,759,3176.4,0,202,1.2,2.4,4,0,0
22/08/2023 10:35:00,SVDT1,33.6,72.5,756,3176.4,0,168,1.1,2.1,4,0,0
22/08/2023 10:34:00,SVDT1,33.7,73.2,751,3176.4,0,144,0.9,1.4,4,0,0
22/08/2023 10:33:00,SVDT1,33.9,72.0,733,3176.4,0,118,1.1,1.4,4,0,0
22/08/2023 10:32:00,SVDT1,34.0,70.6,691,3176.4,0,105,0.8,2,4,0,0
22/08/2023 10:31:00,SVDT1,34.1,70.5,668,3176.4,0,97,1.5,8.1,4,0,0
22/08/2023 10:30:00,SVDT1,34.2,70.4,669,3176.4,0,158,1,4.7,4,0,0
22/08/2023 10:29:00,SVDT1,34.3,69.9,669,3176.4,0,107,0.8,9.7,4,0,0
22/08/2023 10:28:00,SVDT1,34.7,69.6,677,3176.4,0,80,0.8,1.5,4,0,0
22/08/2023 10:27:00,SVDT1,35.1,67.4,716,3176.4,0,108,0.9,1.9,4,0,0
22/08/2023 10:26:00,SVDT1,35.4,68.8,771,3176.4,0,113,0.8,1.2,4,0,0
22/08/2023 10:25:00,SVDT1,35.5,68.7,862,3176.4,0,93,1.4,5.1,4,0,0
22/08/2023 10:24:00,SVDT1,35.6,65.6,939,3176.4,0,98,1.5,2.4,4,0,0
22/08/2023 10:23:00,SVDT1,36.0,67.2,964,3176.4,0,99,1,4,4,0,0
22/08/2023 10:22:00,SVDT1,36.1,66.3,1020,3176.4,0,135,1,3.3,4,0,0
22/08/2023 10:21:00,SVDT1,36.1,67.2,1255,3176.4,0,100,1.2,1.7,4,0,0
22/08/2023 10:20:00,SVDT1,36.1,65.3,1250,3176.4,0,89,1,2,4,0,0
22/08/2023 10:19:00,SVDT1,35.9,64.7,1234,3176.4,0,125,1,2.1,4,0,0
22/08/2023 10:18:00,SVDT1,35.7,68.1,1132,3176.4,0,80,1.3,3.8,4,0,0
22/08/2023 10:17:00,SVDT1,35.5,67.2,1035,3176.4,0,85,1.6,2.4,4,0,0
22/08/2023 10:16:00,SVDT1,35.6,67.5,756,3176.4,0,74,1.1,1.6,4,0,0
22/08/2023 10:15:00,SVDT1,35.7,67.5,864,3176.4,0,79,0.8,1.2,4,0,0
22/08/2023 10:14:00,SVDT1,35.4,67.7,1049,3176.4,0,284,0.8,2.4,4,0,0
22/08/2023 10:13:00,SVDT1,35.4,69.1,983,3176.4,0,151,1.5,8.8,4,0,0
22/08/2023 10:12:00,SVDT1,35.4,68.1,758,3176.4,0,118,1,3.3,4,0,0
22/08/2023 10:11:00,SVDT1,35.7,67.7,791,3176.4,0,116,1.3,7.5,4,0,0
22/08/2023 10:10:00,SVDT1,35.6,67.2,950,3176.4,0,153,1,11.9,4,0,0
22/08/2023 10:09:00,SVDT1,35.6,67.2,719,3176.4,0,140,0.9,2.1,4,0,0
22/08/2023 10:08:00,SVDT1,36.0,67.6,700,3176.4,0,115,1.5,5.4,4,0,0
22/08/2023 10:07:00,SVDT1,36.0,68.2,875,3176.4,0,105,1,1.6,4,0,0
22/08/2023 10:06:00,SVDT1,35.7,68.2,921,3176.4,0,190,1,1.6,4,0,0
22/08/2023 10:05:00,SVDT1,35.3,68.6,961,3176.4,0,196,0.8,1.1,4,0,0
22/08/2023 10:04:00,SVDT1,35.2,68.0,836,3176.4,0,77,1.7,8,4,0,0
22/08/2023 10:03:00,SVDT1,35.6,66.6,752,3176.4,0,110,1.1,2,4,0,0
22/08/2023 10:02:00,SVDT1,36.2,66.9,751,3176.4,0,102,1,2,4,0,0
22/08/2023 10:01:00,SVDT1,36.2,67.7,992,3176.4,0,121,0.8,1,4,0,0
22/08/2023 10:00:00,SVDT1,35.8,69.8,923,3176.4,0,166,1,1.3,4,0,0
22/08/2023 09:59:00,SVDT1,35.6,69.1,746,3176.4,0,155,1.3,3,4,0,0
22/08/2023 09:58:00,SVDT1,35.6,70.2,836,3176.4,0,230,1.6,5.1,4,0,0
22/08/2023 09:57:00,SVDT1,35.4,70.2,1002,3176.4,0,155,1.4,3.9,4,0,0
22/08/2023 09:56:00,SVDT1,35.1,69.5,1048,3176.4,0,208,1.4,4.7,4,0,0
22/08/2023 09:55:00,SVDT1,35.1,69.7,853,3176.4,0,137,1.3,3.6,4,0,0
22/08/2023 09:54:00,SVDT1,35.3,68.9,590,3176.4,0,96,1,1.7,4,0,0
22/08/2023 09:53:00,SVDT1,35.6,67.8,523,3176.4,0,110,1.4,1.7,4,0,0
22/08/2023 09:52:00,SVDT1,35.9,68.5,531,3176.4,0,112,1.9,5,4,0,0
22/08/2023 09:51:00,SVDT1,35.9,67.8,688,3176.4,0,67,1.2,4.5,4,0,0
22/08/2023 09:50:00,SVDT1,36.0,67.5,848,3176.4,0,222,1.1,2.5,4,0,0
22/08/2023 09:49:00,SVDT1,36.1,67.5,943,3176.4,0,144,2.1,7.7,4,0,0
22/08/2023 09:48:00,SVDT1,36.3,65.3,753,3176.4,0,73,1.6,5.8,4,0,0
22/08/2023 09:47:00,SVDT1,36.6,64.8,717,3176.4,0,136,1.6,3.8,4,0,0
22/08/2023 09:46:00,SVDT1,36.6,65.8,899,3176.4,0,102,1.4,4.8,4,0,0
22/08/2023 09:45:00,SVDT1,36.3,66.3,923,3176.4,0,100,1.1,1.6,4,0,0
22/08/2023 09:44:00,SVDT1,36.1,65.8,833,3176.4,0,89,1.2,4,4,0,0
22/08/2023 09:43:00,SVDT1,36.4,66.0,747,3176.4,0,105,1,1.1,4,0,0
22/08/2023 09:42:00,SVDT1,36.3,67.2,764,3176.4,0,95,0.8,1.3,4,0,0
22/08/2023 09:41:00,SVDT1,35.9,68.1,764,3176.4,0,88,1,1.5,4,0,0
22/08/2023 09:40:00,SVDT1,36.1,68.8,755,3176.4,0,239,1,2.3,4,0,0
22/08/2023 09:39:00,SVDT1,35.8,70.3,705,3176.4,0,203,1,1.9,4,0,0
22/08/2023 09:38:00,SVDT1,35.4,70.8,589,3176.4,0,181,1.2,4.2,4,0,0
22/08/2023 09:37:00,SVDT1,35.4,69.4,431,3176.4,0,108,0.8,1.3,4,0,0
22/08/2023 09:36:00,SVDT1,35.7,70.4,493,3176.4,0,147,1.5,4.5,4,0,0
22/08/2023 09:35:00,SVDT1,35.6,69.6,686,3176.4,0,89,1.5,3.7,4,0,0
22/08/2023 09:34:00,SVDT1,35.8,69.0,442,3176.4,0,77,1.4,3.1,3,0,0
22/08/2023 09:33:00,SVDT1,36.0,67.5,505,3176.4,0,112,1.4,2.4,3,0,0
22/08/2023 09:32:00,SVDT1,36.4,66.9,699,3176.4,0,135,1.6,2.8,3,0,0
22/08/2023 09:31:00,SVDT1,36.3,68.9,763,3176.4,0,178,1.3,2.6,3,0,0
22/08/2023 09:30:00,SVDT1,36.2,67.6,731,3176.4,0,241,1.4,4.5,3,0,0
22/08/2023 09:29:00,SVDT1,36.3,67.4,665,3176.4,0,152,2.4,13,3,0,0
22/08/2023 09:28:00,SVDT1,36.2,66.9,441,3176.4,0,158,1.6,4.5,3,0,0
22/08/2023 09:27:00,SVDT1,36.0,67.8,441,3176.4,0,81,1.9,6.2,3,0,0
22/08/2023 09:26:00,SVDT1,35.9,68.5,442,3176.4,0,110,1.8,4.7,3,0,0
22/08/2023 09:25:00,SVDT1,36.1,68.3,616,3176.4,0,124,1.8,6.2,3,0,0
22/08/2023 09:24:00,SVDT1,36.1,67.6,676,3176.4,0,97,1,2.6,3,0,0
22/08/2023 09:23:00,SVDT1,36.0,68.7,699,3176.4,0,108,1.5,5,3,0,0
22/08/2023 09:22:00,SVDT1,36.0,69.4,542,3176.4,0,80,1.7,4.1,3,0,0
22/08/2023 09:21:00,SVDT1,35.8,70.3,470,3176.4,0,176,1.6,3.4,3,0,0
22/08/2023 09:20:00,SVDT1,35.3,70.5,378,3176.4,0,96,2,4.3,3,0,0
22/08/2023 09:19:00,SVDT1,35.3,70.6,413,3176.4,0,124,1.9,5.6,3,0,0
22/08/2023 09:18:00,SVDT1,35.1,71.1,652,3176.4,0,155,1.6,3.1,3,0,0
22/08/2023 09:17:00,SVDT1,34.9,71.0,698,3176.4,0,157,1.9,3.2,3,0,0
22/08/2023 09:16:00,SVDT1,34.9,72.5,749,3176.4,0,76,1.7,2.4,3,0,0
22/08/2023 09:15:00,SVDT1,34.7,72.1,630,3176.4,0,132,1.8,8,3,0,0
22/08/2023 09:14:00,SVDT1,34.8,71.0,471,3176.4,0,87,1.6,3.9,3,0,0
22/08/2023 09:13:00,SVDT1,35.1,73.5,700,3176.4,0,100,2.3,5,3,0,0
22/08/2023 09:12:00,SVDT1,34.7,72.5,835,3176.4,0,122,1.7,2.4,3,0,0
22/08/2023 09:11:00,SVDT1,34.6,72.7,777,3176.4,0,110,1.8,3.1,3,0,0
22/08/2023 09:10:00,SVDT1,34.7,72.1,549,3176.4,0,95,2.1,5.9,3,0,0
22/08/2023 09:09:00,SVDT1,35.2,70.4,533,3176.4,0,85,2,14.5,3,0,0
22/08/2023 09:08:00,SVDT1,35.6,70.0,762,3176.4,0,95,1.9,3.3,3,0,0
22/08/2023 09:07:00,SVDT1,35.4,72.2,880,3176.4,0,76,2.4,4.2,3,0,0
22/08/2023 09:06:00,SVDT1,35.2,71.8,1009,3176.4,0,86,1.2,1.6,3,0,0
22/08/2023 09:05:00,SVDT1,35.0,73.0,969,3176.4,0,98,1.3,4.3,3,0,0
22/08/2023 09:04:00,SVDT1,35.0,72.8,917,3176.4,0,101,1,1.9,3,0,0
22/08/2023 09:03:00,SVDT1,35.0,73.0,853,3176.4,0,147,0.7,1,3,0,0
22/08/2023 09:02:00,SVDT1,34.8,75.6,933,3176.4,0,149,1.4,2.4,3,0,0
22/08/2023 09:01:00,SVDT1,34.0,76.6,952,3176.4,0,85,1.3,1.8,3,0,0
22/08/2023 09:00:00,SVDT1,33.3,77.9,914,3176.4,0,99,2,3.7,3,0,0
22/08/2023 08:59:00,SVDT1,33.1,77.3,534,3176.4,0,111,1.6,3.6,3,0,0
22/08/2023 08:58:00,SVDT1,33.4,77.4,481,3176.4,0,111,1.4,2.3,3,0,0
22/08/2023 08:57:00,SVDT1,33.6,76.2,534,3176.4,0,124,1.7,3.9,3,0,0
22/08/2023 08:56:00,SVDT1,33.5,77.9,891,3176.4,0,121,2.5,9.3,3,0,0
22/08/2023 08:55:00,SVDT1,33.0,78.2,859,3176.4,0,144,2.3,6.5,3,0,0
22/08/2023 08:54:00,SVDT1,32.9,78.4,761,3176.4,0,103,2,3.7,3,0,0
22/08/2023 08:53:00,SVDT1,33.1,77.9,708,3176.4,0,102,1.7,4.3,3,0,0
22/08/2023 08:52:00,SVDT1,33.3,77.1,734,3176.4,0,122,1.9,3.4,3,0,0
22/08/2023 08:51:00,SVDT1,33.8,75.1,742,3176.4,0,117,1.5,3.5,3,0,0
22/08/2023 08:50:00,SVDT1,34.2,74.9,743,3176.4,0,107,1.6,2.5,3,0,0
22/08/2023 08:49:00,SVDT1,34.5,74.1,773,3176.4,0,145,1.3,4.9,3,0,0
22/08/2023 08:48:00,SVDT1,34.3,75.8,976,3176.4,0,148,1.4,6.4,3,0,0
22/08/2023 08:47:00,SVDT1,34.1,75.6,739,3176.4,0,113,1.4,4.5,3,0,0
22/08/2023 08:46:00,SVDT1,34.2,74.7,575,3176.4,0,148,1.4,3.1,3,0,0
22/08/2023 08:45:00,SVDT1,34.6,73.5,689,3176.4,0,203,1.8,4.5,3,0,0
22/08/2023 08:44:00,SVDT1,34.9,72.4,680,3176.4,0,107,1.8,2.9,3,0,0
22/08/2023 08:43:00,SVDT1,35.3,71.2,700,3176.4,0,103,2.1,4,3,0,0
22/08/2023 08:42:00,SVDT1,35.8,71.1,691,3176.4,0,145,1.2,1.9,3,0,0
22/08/2023 08:41:00,SVDT1,35.5,73.0,779,3176.4,0,200,1.1,2.3,3,0,0
22/08/2023 08:40:00,SVDT1,35.1,73.3,709,3176.4,0,111,1.6,3.1,3,0,0
22/08/2023 08:39:00,SVDT1,35.0,72.7,505,3176.4,0,99,1.5,4.4,3,0,0
22/08/2023 08:38:00,SVDT1,35.0,72.5,546,3176.4,0,78,1.8,5.5,3,0,0
22/08/2023 08:37:00,SVDT1,34.8,72.0,588,3176.4,0,85,1.9,4.1,3,0,0
22/08/2023 08:36:00,SVDT1,34.9,71.6,582,3176.4,0,120,1.3,1.9,3,0,0
22/08/2023 08:35:00,SVDT1,35.3,71.7,415,3176.4,0,120,1.7,2.6,3,0,0
22/08/2023 08:34:00,SVDT1,35.4,73.5,523,3176.4,0,138,1.4,2.4,3,0,0
22/08/2023 08:33:00,SVDT1,35.0,72.9,500,3176.4,0,75,1.6,6.2,3,0,0
22/08/2023 08:32:00,SVDT1,35.0,72.3,460,3176.4,0,103,1.5,10.6,3,0,0
22/08/2023 08:31:00,SVDT1,35.3,71.4,469,3176.4,0,122,1.8,3.6,3,0,0
22/08/2023 08:30:00,SVDT1,35.4,71.7,493,3176.4,0,150,1.4,1.9,3,0,0
22/08/2023 08:29:00,SVDT1,35.7,71.9,607,3176.4,0,71,1.2,2,3,0,0
22/08/2023 08:28:00,SVDT1,35.5,72.3,640,3176.4,0,112,1.5,3.6,3,0,0
22/08/2023 08:27:00,SVDT1,35.5,71.2,504,3176.4,0,121,1.7,4.7,3,0,0
22/08/2023 08:26:00,SVDT1,36.0,70.9,519,3176.4,0,179,1.8,6.8,3,0,0
22/08/2023 08:25:00,SVDT1,36.0,72.0,578,3176.4,0,119,1.6,10.4,3,0,0
22/08/2023 08:24:00,SVDT1,35.7,71.6,575,3176.4,0,133,1.5,2.3,3,0,0
22/08/2023 08:23:00,SVDT1,35.5,71.8,510,3176.4,0,60,1.9,3,3,0,0
22/08/2023 08:22:00,SVDT1,35.8,72.1,492,3176.4,0,101,1.7,3.9,3,0,0
22/08/2023 08:21:00,SVDT1,35.6,72.2,483,3176.4,0,181,2.2,5,3,0,0
22/08/2023 08:20:00,SVDT1,35.5,73.4,480,3176.4,0,251,2.2,4.1,3,0,0
22/08/2023 08:19:00,SVDT1,35.4,72.7,480,3176.4,0,225,2,3,3,0,0
22/08/2023 08:18:00,SVDT1,35.3,73.0,476,3176.4,0,255,1.7,3.2,3,0,0
22/08/2023 08:17:00,SVDT1,35.0,74.0,472,3176.4,0,149,1.7,3,3,0,0
22/08/2023 08:16:00,SVDT1,34.9,72.8,468,3176.4,0,273,1.6,3.2,3,0,0
22/08/2023 08:15:00,SVDT1,35.0,73.6,468,3176.4,0,286,2.3,5.3,3,0,0
22/08/2023 08:14:00,SVDT1,35.3,73.3,464,3176.4,0,244,2.5,8.5,3,0,0
22/08/2023 08:13:00,SVDT1,35.2,74.2,459,3176.4,0,292,1.5,5.3,3,0,0
22/08/2023 08:12:00,SVDT1,34.9,75.6,459,3176.4,0,256,2,3.1,3,0,0
22/08/2023 08:11:00,SVDT1,34.7,74.7,454,3176.4,0,260,1.5,2.5,3,0,0
22/08/2023 08:10:00,SVDT1,34.6,74.6,450,3176.4,0,221,1.2,2.3,3,0,0
22/08/2023 08:09:00,SVDT1,34.6,75.2,453,3176.4,0,97,1.3,4.3,3,0,0
22/08/2023 08:08:00,SVDT1,34.4,75.3,461,3176.4,0,136,1.9,4.3,2,0,0
22/08/2023 08:07:00,SVDT1,34.5,75.2,477,3176.4,0,232,1.7,2.7,2,0,0
22/08/2023 08:06:00,SVDT1,34.5,75.4,497,3176.4,0,68,1.6,2.6,2,0,0
22/08/2023 08:05:00,SVDT1,34.6,74.4,518,3176.4,0,102,1.5,2.1,2,0,0
22/08/2023 08:04:00,SVDT1,34.6,74.4,540,3176.4,0,256,1.5,3.6,2,0,0
22/08/2023 08:03:00,SVDT1,34.5,75.5,568,3176.4,0,162,2.2,5.5,2,0,0
22/08/2023 08:02:00,SVDT1,34.4,75.6,591,3176.4,0,188,1.5,2,2,0,0
22/08/2023 08:01:00,SVDT1,34.4,77.1,618,3176.4,0,169,1.7,3.1,2,0,0
22/08/2023 08:00:00,SVDT1,34.1,76.9,669,3176.4,0,300,1.3,2.2,2,0,0
22/08/2023 07:59:00,SVDT1,34.0,77.1,669,3176.4,0,199,1.7,3.6,2,0,0
22/08/2023 07:58:00,SVDT1,33.9,77.8,669,3176.4,0,279,1.3,2.5,2,0,0
22/08/2023 07:57:00,SVDT1,33.7,79.3,675,3176.4,0,145,1.8,8.1,2,0,0
22/08/2023 07:56:00,SVDT1,33.5,79.7,687,3176.4,0,164,1.8,4.1,2,0,0
